name,line
Kanye,"Sex is on fire, I'm the King of Leon-a Lewis
"
Kanye,"Beyond the truest, hey, teacher, teacher
"
Kanye,"Tell me how do you respond to students?
"
Kanye,"And refresh the page and restart the memory?
"
Kanye,"Re-spark the soul and rebuild the energy?
"
Kanye,"We stopped the ignorance, we killed the enemies
"
Kanye,"Sorry for the night demons that still visit me
"
Kanye,"The plan was to drink until the pain over
"
Kanye,"But what's worse, the pain or the hangover?
"
Kanye,"Fresh air, rollin' down the window
"
Kanye,"Too many Urkels on your team, that's why your wins low
"
Kanye,"Don't make me pull the toys out, huh
"
Kanye,"Don't make me pull the toys
"
Kanye,"And fire up the engines, huh
"
Kanye,"And then they make noise
"
Kanye,"At the mall, there was a seance
"
Kanye,"Just kids, no parents
"
Kanye,"Then the sky filled with herons
"
Kanye,"And the hell, it wouldn't spare us
"
Kanye,"And the fires did declare us
"
Kanye,"But after that, took pills, kissed an heiress
"
Kanye,"And woke up back in Paris
"
Kanye,"Ain't no question if I want it, I need it
"
Kanye,"I can feel it slowly drifting away from me
"
Kanye,"I'm on the edge, so why you playing? I'm saying
"
Kanye,"I will never ever let you live this down, down, down
"
Kanye,"Not for nothing I've foreseen it, I dream it
"
Kanye,"No more chances if you blow this, you bogus
"
Kanye,"Penitentiary chances, the devil dances
"
Kanye,"And eventually answers to the call of Autumn
"
Kanye,"All of them fallin' for the love of ballin'
"
Kanye,"Got caught with 30 rocks, the cop look like Alec Baldwin
"
Kanye,"Inter-century anthems based off inner-city tantrums
"
Kanye,"Based off the way we was branded
"
Kanye,"Face it; Jerome get more time than Brandon
"
Kanye,"And at the airport they check all through my bag
"
Kanye,"And tell me that it’s random
"
Kanye,"But we stay winning, this week has been a bad massage
"
Kanye,"I need a happy ending and a new beginning
"
Kanye,"And a new fitted, and some job opportunities that's lucrative
"
Kanye,"This the real world, homie, school finished
"
Kanye,"They done stole your dreams, you dunno who did it
"
Kanye,"I treat the cash the way the government treats AIDS
"
Kanye,"Is hip-hop just a euphemism for a new religion?
"
Kanye,"The soul music of the slaves that the youth is missing
"
Kanye,"But this is more than just my road to redemption
"
Kanye,"Malcolm West had the whole nation standing at attention
"
Kanye,"As long as I'm in Polo smiling, they think they got me
"
Kanye,"But they would try to crack me if they ever see a black me
"
Kanye,"I thought I chose a field where they couldn't sack me
"
Kanye,"But this pimp is, at the top of Mount Olympus
"
Kanye,"Ready for the World's game, this is my Olympics
"
Kanye,"We make 'em say ho 'cause the game is so pimpish
"
Kanye,"Choke a South Park writer with a fishstick
"
Kanye,"I insisted to get up offa this dick
"
Kanye,"Remind me of when they tried to have Ali enlisted
"
Kanye,"I need more drinks and less lights
"
Kanye,"And that American Apparel girl in just tights
"
Kanye,"She told the director she tryna get in a school
"
Kanye,"He said, ""Take them glasses off and get in the pool""
"
Kanye,"It’s been a while since I watched the tube
"
Kanye,"'Cause like a Crip set, I got way too many blues for any more bad news
"
Kanye,"I was looking at my resume feeling real fresh today
"
Kanye,"They rewrite history, I don't believe in yesterday
"
Kanye,"And what's a black Beatle anyway, a fucking roach?
"
Kanye,"I guess that's why they got me sitting in fucking coach
"
Kanye,"My guy said I need a different approach
"
Kanye,"'Cause people is looking at me like I'm sniffing coke
"
Kanye,"It's not funny anymore, try different jokes
"
Kanye,"Tell 'em hug and kiss my ass, X and O
"
Kanye,"And kiss the ring while they at it, do my thing while I got it
"
Kanye,"Play strings for the dramatic ending of that wack shit
"
Kanye,"Act like I ain't had a belt in two classes
"
Kanye,"I ain't got it I'm coming after whoever who has it
"
Kanye,"I'm coming after whoever; who has it?
"
Kanye,"You blowin' up, that’s good, fantastic
"
Kanye,"That, y'all, it's like that, y'all
"
Kanye,"I don't really give a fuck about it at all
"
Kanye,"'Cause the same people that tried to black ball me
"
Kanye,"Forgot about two things, my black balls
"
Kanye,"Ayo
"
Kanye,"I done copped Timb's, lived in lenses, kid
"
Kanye,"Armani suits, fresh fruits, Bally boots and Benzes
"
Kanye,"Counting up, smoking, one cuff
"
Kanye,"Live as a red Jag, a Louis bag, grabbing a blunt, fuck it
"
Kanye,"Steam about a hundred and one L's
"
Kanye,"Kites off to jails, buying sweats, running up in Stetson
"
Kanye,"Nigga hat game was special
"
Kanye,"It matched every black pair of Nikes, throwing dice for decimals
"
Kanye,"The older head, bolder head, would train a soldier head
"
Kanye,"Make sure he right in the field, not a soldier dead
"
Kanye,"That meant code red, bent off the black skunk
"
Kanye,"The black dutch, back of the old shed
"
Kanye,"If you can't live, you dying, you give or buy in
"
Kanye,"Keep it real or keep it moving, keep grinding
"
Kanye,"Keep shining, to every young man, this is a plan
"
Kanye,"Learn from others like your brothers Rae and Kanye
"
Kanye,"Not for nothing I've forseen it, I dream it
"
Kanye,"I'm living in that 21st Century, doing something mean to it
"
Kanye,"Do it better than anybody you ever seen do it
"
Kanye,"Screams from the haters, got a nice ring to it
"
Kanye,"I guess every superhero need his theme music
"
Kanye,"No one man should have all that power
"
Kanye,"The clock’s ticking, I just count the hours
"
Kanye,"Stop tripping, I'm tripping off the power
"
Kanye,"The system broken, the school is closed, the prison's open
"
Kanye,"We ain't got nothing to lose, motherfucker, we rolling
"
Kanye,"Huh? Motherfucker, we rolling
"
Kanye,"With some light-skinned girls and some Kelly Rowlands
"
Kanye,"In this white man world, we the ones chosen
"
Kanye,"So goodnight, cruel world, I'll see you in the morning
"
Kanye,"Huh? I'll see you in the morning
"
Kanye,"This is way too much, I need a moment
"
Kanye,"The clock's ticking, I just count the hours
"
Kanye,"'Til then, fuck that, the world's ours
"
Kanye,"And they say, and they say
"
Kanye,"Fuck SNL and the whole cast
"
Kanye,"Tell them Yeezy said they can kiss my whole ass
"
Kanye,"More specifically, they can kiss my asshole
"
Kanye,"My furs is Mongolian, my ice brought the goalies in
"
Kanye,"And I embody every characteristic of the egotistic
"
Kanye,"He knows, he's so fucking gifted
"
Kanye,"I just needed time alone with my own thoughts
"
Kanye,"Got treasures in my mind but couldn't open up my own vault
"
Kanye,"My childlike creativity, purity, and honesty
"
Kanye,"Is honestly being crowded by these grown thoughts
"
Kanye,"Reality is catching up with me
"
Kanye,"Taking my inner child, I'm fighting for custody
"
Kanye,"With these responsibilities that they entrusted me
"
Kanye,"As I look down at my diamond-encrusted piece
"
Kanye,"Thinking no one man should have all that power
"
Kanye,"Stop tripping, I'm tripping off the powder
"
Kanye,"'Til then, fuck that, the world’s ours
"
Kanye,"Colin Powells, Austin Powers
"
Kanye,"Lost in translation with a whole fucking nation
"
Kanye,"They say I was the abomination of Obama's nation
"
Kanye,"Well, that's a pretty bad way to start the conversation
"
Kanye,"At the end of the day, god damn it, I'm killing this shit
"
Kanye,"I know damn well y'all feeling this shit
"
Kanye,"I don't need your pussy, bitch, I'm on my own dick
"
Kanye,"I ain't gotta power trip, who you going home with?
"
Kanye,"How 'Ye doing? I'm surviving
"
Kanye,"I was drinking earlier, now I'm driving
"
Kanye,"Where the bad bitches, huh? Where you hiding?
"
Kanye,"I got the power to make your life so exciting
"
Kanye,"Now this will be a beautiful death
"
Kanye,"I'm jumping out the window, I'm letting everything go
"
Kanye,"I'm letting everything go
"
Kanye,"Letting everything go
"
Kanye,"You got the power to let power go?
"
Kanye,"All of the lights, lights, all of the lights
"
Kanye,"Turn up the lights in here, baby
"
Kanye,"Extra bright, I want y'all to see this
"
Kanye,"You know what I need, want you to see everything
"
Kanye,"Want you to see all of the lights
"
Kanye,"Fast cars, shooting stars
"
Kanye,"All of the lights, all of the lights
"
Kanye,"If you want it, you can get it for the rest of your life
"
Kanye,"Something wrong, I hold my head
"
Kanye,"I slapped my girl, she called the feds
"
Kanye,"I did that time and spent that bread
"
Kanye,"I'm heading home, I'm almost there
"
Kanye,"I'm on my way, heading up the stairs
"
Kanye,"I had to take him to that ghetto university
"
Kanye,"Fast life, drug life, thug life
"
Kanye,"Restraining order, can't see my daughter
"
Kanye,"Her mother, brother, grandmother hate me in that order
"
Kanye,"Public visitation, we met at Borders
"
Kanye,"Told her she take me back, I'll be more supportive
"
Kanye,"I made mistakes, I bumped my head
"
Kanye,"Courts sucked me dry, I spent that bread
"
Kanye,"She need her daddy, baby, please
"
Kanye,"Can't let her grow up in that ghetto university
"
Kanye,"Gettin' mine, baby
"
Kanye,"Gettin' right, babe
"
Kanye,"You should go and get ya own
"
Kanye,"Unemployment line, credit card declined
"
Kanye,"Did I not mention I was about to lose my mind?
"
Kanye,"And also was about to do that line
"
Kanye,"K, okay, you know we going all the way this time
"
Kanye,"We going all the way this time
"
Kanye,"Whoa, whoa
"
Kanye,"I shoot the lights out
"
Kanye,"Hide 'til it's bright out
"
Kanye,"Oh, just another lonely night
"
Kanye,"Are you willing to sacrifice your life?
"
Kanye,"Bitch, I'm a monster, no-good blood-sucker
"
Kanye,"Fat motherfucker, now look who's in trouble
"
Kanye,"As you run through my jungles all you hear is rumbles
"
Kanye,"Kanye West samples, here's one for example
"
Kanye,"Everybody know I'm a motherfucking monster
"
Kanye,"I'ma need to see your fucking hands at the concert
"
Kanye,"I'ma need to see your fucking hands
"
Kanye,"Uh, the best living or dead hands down, huh
"
Kanye,"Less talk, more head right now, huh
"
Kanye,"And my eyes more red than the devil is
"
Kanye,"And I'm 'bout to take it to another level, bitch
"
Kanye,"No matter who you go and get, ain't nobody cold as this
"
Kanye,"Do the rap and the track, triple double, no assists
"
Kanye,"And my only focus is staying on some bogus shit
"
Kanye,"Arguing with my older bitch, acting like I owe her shit
"
Kanye,"I heard that people sing raps to give the track pain
"
Kanye,"Bought the chain that always give me back pain
"
Kanye,"Fucking up my money so, yeah, I had to act sane
"
Kanye,"Chick came up to me and said, ""This the number to dial
"
Kanye,"If you wanna make your number one your number two now""
"
Kanye,"Mix that Goose and Malibu, I call it ""Malibooyah""
"
Kanye,"Goddamn, Yeezy, how he hit 'em with a new style?
"
Kanye,"Know that motherfucker well: ""What you gon' do now?""
"
Kanye,"Whatever I wanna do, gosh! It's cool now
"
Kanye,"Know I'm gonna do, ah, it's the new now
"
Kanye,"Think you motherfuckers really really need to cool out
"
Kanye,"'Cause you'll never get on top of this
"
Kanye,"So mommy, best advice is just to get on top of this
"
Kanye,"Have you ever had sex with a pharaoh?
"
Kanye,"Ahh, put the pussy in a sarcophagus
"
Kanye,"Now she claiming that I bruised her esophagus
"
Kanye,"Head of the class and she just won a swallowship
"
Kanye,"I'm living in the future so the present is my past
"
Kanye,"My presence is a present, kiss my ass
"
Kanye,"Sasquatch, Godzilla, King Kong, Loch Ness
"
Kanye,"Goblin, ghoul, a zombie with no conscience
"
Kanye,"Question: What do these things all have in common?
"
Kanye,"Everybody knows I'm a motherfucking monster
"
Kanye,"Conquer, stomp ya, stop your silly nonsense
"
Kanye,"I still hear fiends scream in my dreams
"
Kanye,"Murder, murder in black convertibles, I
"
Kanye,"Kill the block, I murder the avenues, I
"
Kanye,"Rape and pillage your village, women and children
"
Kanye,"Everybody want to know what my Achilles' heel is
"
Kanye,"Love, I don't get enough of it
"
Kanye,"All I get is these vampires and blood-suckers
"
Kanye,"Milling about, spilling they feelings in the air
"
Kanye,"All I see is these fake fucks with no fangs
"
Kanye,"Tryna draw blood from my ice-cold veins
"
Kanye,"I smell a massacre
"
Kanye,"Seems to be the only way to back you bastards up
"
Kanye,"Pull up in the monster, automobile gangsta
"
Kanye,"With a bad bitch that came from Sri Lanka
"
Kanye,"Yeah I'm in that Tonka, color of Willy Wonka
"
Kanye,"You could be the king but watch the queen conquer
"
Kanye,"Okay, first things first, I'll eat your brains
"
Kanye,"Then I'ma start rocking gold teeth and fangs
"
Kanye,"'Cause that's what a motherfucking monster do
"
Kanye,"Hair dresser from Milan, that's the monster 'do
"
Kanye,"Monster Giuseppe heel, that's the monster shoe
"
Kanye,"Young Money is the roster and a monster crew
"
Kanye,"And I'm all up, all up, all up in the bank with the funny face
"
Kanye,"And if I'm fake, I ain't notice 'cause my money ain't
"
Kanye,"So let me get this straight, wait, I'm the rookie?
"
Kanye,"But my features and my shows ten times your pay?
"
Kanye,"50K for a verse, no album out
"
Kanye,"Yeah, my money's so tall that my Barbies got to climb it
"
Kanye,"Hotter than a Middle Eastern climate, violent
"
Kanye,"Tony Matterhorn, ""Dutty Wine"" it, wylin'
"
Kanye,"Nicki on them titties when I sign it
"
Kanye,"But really, really I don't give a F-U-C-K
"
Kanye,"""Forget Barbie, fuck Nicki 'cause she's fake""
"
Kanye,"""She on a diet,"" but my pockets eating cheesecake
"
Kanye,"And I'll say, bride of Chucky, it's Child's Play
"
Kanye,"Just killed another career, it's a mild day
"
Kanye,"Besides, 'Ye, they can't stand besides me
"
Kanye,"I think me, you, and Am should ménage Friday
"
Kanye,"Pink wig, thick ass, give 'em whiplash
"
Kanye,"I think big, get cash, make 'em blink fast
"
Kanye,"Now look at what you just saw, this is what you live for
"
Kanye,"Aaaah, I'm a motherfucking monster!
"
Kanye,"I, I crossed the limelight
"
Kanye,"And I, I wouldn't last these shows
"
Kanye,"So I, I am headed home
"
Kanye,"And I'll, I'll let God decide
"
Kanye,"One hand in the air if you don't really care
"
Kanye,"Two hands in the air if you don't really care
"
Kanye,"It's like that sometimes, I mean ridiculous
"
Kanye,"It's like that sometimes, this shit ridiculous
"
Kanye,"Middle finger in the air if you don't really care
"
Kanye,"It's like that sometimes, man, ridiculous
"
Kanye,"Life can be sometimes ridiculous
"
Kanye,"I'm so appalled, Spalding ball
"
Kanye,"Balding Donald Trump taking dollars from y'all
"
Kanye,"Baby, you're fired, your girlfriend hired
"
Kanye,"But if you don't mind, I'ma keep you on call
"
Kanye,"We above the law, we don't give a fuck 'bout y'all
"
Kanye,"I got dogs that'll chew a fucking hole through the wall
"
Kanye,"But since they all lovers, I need more rubbers
"
Kanye,"And if I don't use rubbers, need more covers
"
Kanye,"Housekeeping, I mean goddamn
"
Kanye,"One time let it be a bad bitch sweeping
"
Kanye,"That know we get O's like Cheerios
"
Kanye,"That know because they seen us in the videos
"
Kanye,"That know the day that you play me
"
Kanye,"Would be the same day MTV play videos
"
Kanye,"That was a little joke, voila
"
Kanye,"Praises due to the most high, Allah
"
Kanye,"Praises due to the most fly, Prada
"
Kanye,"Baby, I'm magic, tada
"
Kanye,"Address me as your highness, high as United
"
Kanye,"30,000 feet up and you are not invited
"
Kanye,"Niggas be writing bullshit like they gotta work
"
Kanye,"Niggas is going through real shit, man, they out of work
"
Kanye,"That's why another goddamn dance track gotta hurt
"
Kanye,"That's why I'd rather spit something that got a purp'
"
